Time [s],Packet ID,MOSI,MISO
0.0514219500,6,0x1C00,0x0000
0.0514264000,6,0x1C00,0x0000
0.0514308400,6,0x1C00,0x0000
0.0514352900,6,0x1C00,0x0000
0.0514397300,6,0x1C00,0x0000
0.0514441800,6,0x1C00,0x0000
0.0514486200,6,0x1C00,0x0000
0.0514530700,6,0x1C00,0x0000
0.0514575100,6,0x1C00,0x0000
0.0514619500,6,0x1C00,0x0000
0.0514664000,6,0x1C00,0x0000
0.0514708400,6,0x1C00,0x0000
0.0514752900,6,0x1C00,0x0000
0.0514797300,6,0x1C00,0x0000
0.0514841800,6,0x1C00,0x0000
0.0514886200,6,0x1C00,0x0000
0.0514930600,6,0x1C00,0x0000
0.0514975100,6,0x1C00,0x0000
0.0515019500,6,0x1C00,0x0000
0.0515064000,6,0x1C00,0x0000
0.0515108400,6,0x1C00,0x0000
0.0515152900,6,0x1C00,0x0000
0.0515197300,6,0x1C00,0x0000
0.0515241800,6,0x1C00,0x0000
0.0515286200,6,0x1C00,0x0000
0.0515330700,6,0x1C00,0x0000
0.0515375100,6,0x1C00,0x0000
0.0515419600,6,0x1C00,0x0000
0.0515464000,6,0x1C00,0x0000
0.0515508400,6,0x1C00,0x0000
0.0515552900,6,0x1C00,0x0000
0.0515597300,6,0x1C00,0x0000
0.0515641800,6,0x1C00,0x0000
0.0515686200,6,0x1C00,0x0000
0.0515730700,6,0x1C00,0x0000
0.0515775100,6,0x1C00,0x0000
0.0515819500,6,0x1C00,0x0000
0.0515864000,6,0x1C00,0x0000
0.0515908400,6,0x1C00,0x0000
0.0515952900,6,0x1C00,0x0000
0.0515997300,6,0x1C00,0x0000
0.0516041800,6,0x1C00,0x0000
0.0516086200,6,0x1C00,0x0000
0.0516130700,6,0x1C00,0x0000
0.0516175100,6,0x1C00,0x0000
0.0516219600,6,0x1C00,0x0000
0.0516264000,6,0x1C00,0x0000
0.0516308400,6,0x1C00,0x0000
0.0516352900,6,0x1C00,0x0000
